time,amplitude,frequency,power
3.0921875,-0.07598894,0.0,0.005774319
3.09225,-0.08092543,0.0,0.006548925
3.0923125,-0.1936089,0.0,0.037484404
3.092375,-0.3023432,0.0,0.091411404
3.0924375,-0.3735273,0.0,0.13952264
3.0925,-0.3742513,0.0,0.14006405
3.0925625,-0.57332325,0.0,0.32869956
3.092625,-0.72793394,0.0,0.52988786
3.0926875,-0.7963865,0.0,0.63423145
3.09275,-0.8313368,0.0,0.69112086
3.0928125,-0.760778,0.0,0.57878315
3.092875,-0.729349,0.0,0.53195
3.0929375,-0.5103008,0.0,0.2604069
3.093,-0.55400515,0.0,0.3069217
3.0930625,-0.46597117,0.0,0.21712913
3.093125,-0.22036465,0.0,0.04856058
3.0931875,-0.050088856,0.0,0.0025088936
3.09325,0.21516488,0.0,0.046295926
3.0933125,0.4028829,0.0,0.16231464
3.093375,0.59902585,0.0,0.35883197
3.0934375,0.7241164,0.0,0.52434456
3.0935,0.6459554,0.0,0.41725835
3.0935625,0.76657015,0.0,0.5876298
3.093625,0.82113475,0.0,0.6742623
3.0936875,0.7496215,0.0,0.5619324
3.09375,0.6726453,0.0,0.45245165
3.0938125,0.6273942,0.0,0.39362347
3.093875,0.43661556,0.0,0.19063315
3.0939375,0.34453365,0.0,0.11870344
3.094,0.18274863,0.0,0.033397064
3.0940625,0.11778451,0.0,0.013873191
3.094125,0.1241032,0.0,0.0154016055
3.0941875,0.04538274,0.0,0.0020595933
3.09425,0.026821563,0.0,0.0007193962
3.0943125,0.057625223,0.0,0.0033206663
3.094375,-0.0768446,0.0,0.005905093
3.0944375,-0.014974001,0.0,0.0002242207
3.0945,-0.15586126,0.0,0.024292732
3.0945625,-0.156684,0.0,0.024549875
3.094625,-0.16491148,0.0,0.027195796
3.0946875,-0.3523333,0.0,0.12413876
3.09475,-0.429145,0.0,0.18416543
3.0948125,-0.55308366,0.0,0.30590153
3.094875,-0.5964589,0.0,0.35576323
3.0949375,-0.76831436,0.0,0.59030694
3.095,-0.7784506,0.0,0.60598534
3.0950625,-0.7555124,0.0,0.570799
3.095125,-0.6865662,0.0,0.4713731
3.0951875,-0.6662608,0.0,0.44390342
3.09525,-0.563187,0.0,0.3171796
3.0953125,-0.45096427,0.0,0.20336877
3.095375,-0.19268742,0.0,0.03712844
3.0954375,-0.09056803,0.0,0.008202568
3.0955,0.055848088,0.0,0.0031190088
3.0955625,0.33242282,0.0,0.11050493
3.095625,0.48930427,0.0,0.23941867
3.0956875,0.690647,0.0,0.4769933
3.09575,0.8300204,0.0,0.6889339
3.0958125,0.80003947,0.0,0.64006317
3.095875,0.8320279,0.0,0.69227046
3.0959375,0.6344698,0.0,0.40255195
3.096,0.6783716,0.0,0.46018803
3.0960625,0.52474827,0.0,0.27536073
3.096125,0.47788456,0.0,0.22837365
3.0961875,0.30129007,0.0,0.090775706
3.09625,0.3057329,0.0,0.09347261
3.0963125,0.12713091,0.0,0.016162269
3.096375,0.13019153,0.0,0.016949836
3.0964375,0.13190284,0.0,0.01739836
3.0965,-0.014941092,0.0,0.00022323622
3.0965625,-0.021819258,0.0,0.00047608002
3.096625,-0.0056275916,0.0,3.1669788e-05
3.0966875,0.0013822155,0.0,1.9105198e-06
3.09675,-0.05851379,0.0,0.0034238636
3.0968125,-0.031790957,0.0,0.001010665
3.096875,-0.11218982,0.0,0.012586556
3.0969375,-0.29977623,0.0,0.08986579
3.097,-0.43065885,0.0,0.18546705
3.0970625,-0.52330023,0.0,0.27384314
3.097125,-0.46383202,0.0,0.21514015
3.0971875,-0.6929836,0.0,0.4802263
3.09725,-0.87813467,0.0,0.7711205
3.0973125,-0.7774633,0.0,0.6044492
3.097375,-0.89330614,0.0,0.79799587
3.0974375,-0.703054,0.0,0.49428493
3.0975,-0.6387152,0.0,0.4079571
3.0975625,-0.4803199,0.0,0.2307072
3.097625,-0.33824787,0.0,0.114411615
3.0976875,-0.103666164,0.0,0.010746674
3.09775,0.043111958,0.0,0.0018586409
3.0978125,0.25057593,0.0,0.0627883
3.097875,0.5559139,0.0,0.30904028
3.0979375,0.54676497,0.0,0.29895192
3.098,0.6905483,0.0,0.47685695
3.0980625,0.7610413,0.0,0.5791838
3.098125,0.8567432,0.0,0.73400897
3.0981875,0.7731521,0.0,0.5977642
3.09825,0.6038636,0.0,0.36465123
3.0983125,0.70604885,0.0,0.49850497
3.098375,0.48756006,0.0,0.23771481
3.0984375,0.4441519,0.0,0.19727091
3.0985,0.3322912,0.0,0.11041743
3.0985625,0.18416376,0.0,0.03391629
3.098625,0.106496416,0.0,0.011341487
3.0986875,0.08115579,0.0,0.0065862625
3.09875,0.062430065,0.0,0.003897513
3.0988125,0.03090239,0.0,0.0009549577
3.098875,-0.032613702,0.0,0.0010636536
3.0989375,0.074244715,0.0,0.0055122776
3.099,-0.041236095,0.0,0.0017004155
3.0990625,-0.084512606,0.0,0.007142381
3.099125,-0.16530639,0.0,0.027326202
3.0991875,-0.20203383,0.0,0.04081767
3.09925,-0.43628645,0.0,0.19034587
3.0993125,-0.37895742,0.0,0.14360873
3.099375,-0.60406107,0.0,0.36488977
3.0994375,-0.593497,0.0,0.35223866
3.0995,-0.70618045,0.0,0.49869084
3.0995625,-0.8059304,0.0,0.6495238
3.099625,-0.76137036,0.0,0.57968485
3.0996875,-0.74642926,0.0,0.5571566
3.09975,-0.6404265,0.0,0.41014612
3.0998125,-0.6292042,0.0,0.39589795
3.099875,-0.41242677,0.0,0.17009585
3.0999375,-0.14398079,0.0,0.020730468
3.1,0.00062528794,0.0,3.90985e-07
3.1000625,0.26071218,0.0,0.06797084
3.100125,0.46090305,0.0,0.21243162
3.1001875,0.5501218,0.0,0.30263397
3.10025,0.68235373,0.0,0.46560663
3.1003125,0.7325742,0.0,0.536665
3.100375,0.78338706,0.0,0.61369526
3.1004375,0.8505233,0.0,0.72338986
3.1005,0.7952017,0.0,0.6323458
3.1005625,0.60320544,0.0,0.3638568
3.100625,0.56042254,0.0,0.3140734
3.1006875,0.42042387,0.0,0.17675623
3.10075,0.32682815,0.0,0.10681664
3.1008125,0.25929704,0.0,0.067234956
3.100875,0.089449085,0.0,0.008001138
3.1009375,0.090436384,0.0,0.00817874
3.101,0.022444546,0.0,0.0005037577
3.1010625,0.042256303,0.0,0.0017855952
3.101125,-0.0016454946,0.0,2.7076526e-06
3.1011875,-0.0123083,0.0,0.00015149424
3.10125,-0.078687556,0.0,0.0061917314
3.1013125,0.011979201,0.0,0.00014350125
3.101375,-0.047883894,0.0,0.0022928673
3.1014375,-0.26291713,0.0,0.06912542
3.1015,-0.3220562,0.0,0.103720196
3.1015625,-0.45596656,0.0,0.2079055
3.101625,-0.45636147,0.0,0.2082658
3.1016875,-0.62331337,0.0,0.38851956
3.10175,-0.74382937,0.0,0.55328214
3.1018125,-0.7915487,0.0,0.62654936
3.101875,-0.8532548,0.0,0.72804374
3.1019375,-0.7943461,0.0,0.63098574
3.102,-0.69370764,0.0,0.4812303
3.1020625,-0.6500362,0.0,0.42254707
3.102125,-0.50980717,0.0,0.25990334
3.1021875,-0.24419141,0.0,0.059629444
3.10225,-0.1863029,0.0,0.03470877
3.1023125,0.22503784,0.0,0.050642032
3.102375,0.30727968,0.0,0.0944208
3.1024375,0.48249194,0.0,0.23279847
3.1025,0.6746528,0.0,0.45515642
3.1025625,0.77716714,0.0,0.60398877
3.102625,0.7943132,0.0,0.63093346
3.1026875,0.74531037,0.0,0.5554875
3.10275,0.6791944,0.0,0.46130502
3.1028125,0.6634634,0.0,0.4401837
3.102875,0.53982097,0.0,0.2914067
3.1029375,0.46491805,0.0,0.2161488
3.103,0.36770225,0.0,0.13520494
3.1030625,0.19495821,0.0,0.038008705
3.103125,0.15227407,0.0,0.023187393
3.1031875,0.16839992,0.0,0.028358532
3.10325,0.107845716,0.0,0.011630698
3.1033125,0.074277624,0.0,0.0055171656
3.103375,-0.011189364,0.0,0.00012520187
3.1034375,0.017540973,0.0,0.00030768572
3.1035,-0.039524782,0.0,0.0015622084
3.1035625,-0.051339433,0.0,0.0026357374
3.103625,-0.15714474,0.0,0.024694469
3.1036875,-0.25956032,0.0,0.067371555
3.10375,-0.2751267,0.0,0.075694695
3.1038125,-0.39616928,0.0,0.1569501
3.103875,-0.49183834,0.0,0.24190494
3.1039375,-0.63427234,0.0,0.4023014
3.104,-0.7626868,0.0,0.58169115
3.1040625,-0.7495886,0.0,0.5618831
3.104125,-0.74995065,0.0,0.562426
3.1041875,-0.7066412,0.0,0.4993418
3.10425,-0.7132561,0.0,0.5087343
3.1043125,-0.52593297,0.0,0.2766055
3.104375,-0.60659516,0.0,0.36795768
3.1044375,-0.34104523,0.0,0.11631185
3.1045,-0.14315803,0.0,0.020494223
3.1045625,0.038734943,0.0,0.0015003958
3.104625,0.16445073,0.0,0.027044045
3.1046875,0.43766865,0.0,0.19155385
3.10475,0.5807609,0.0,0.33728322
3.1048125,0.7811163,0.0,0.6101427
3.104875,0.824327,0.0,0.679515
3.1049375,0.7990522,0.0,0.63848436
3.105,0.758211,0.0,0.57488394
3.1050625,0.8065227,0.0,0.6504789
3.105125,0.6687948,0.0,0.4472865
3.1051875,0.5853024,0.0,0.34257892
3.10525,0.38912657,0.0,0.15141949
3.1053125,0.41993022,0.0,0.17634138
3.105375,0.11567827,0.0,0.013381463
3.1054375,0.12601198,0.0,0.01587902
3.1055,0.035805963,0.0,0.001282067
3.1055625,0.041005727,0.0,0.0016814696
3.105625,0.023234384,0.0,0.0005398366
3.1056875,-0.03652998,0.0,0.0013344395
3.10575,-0.012769039,0.0,0.00016304835
3.1058125,-0.026591193,0.0,0.00070709153
3.105875,-0.023530573,0.0,0.00055368786
3.1059375,-0.15859278,0.0,0.025151668
3.106,-0.2525505,0.0,0.06378176
3.1060625,-0.26768908,0.0,0.07165744
3.106125,-0.5034884,0.0,0.25350058
3.1061875,-0.58767194,0.0,0.3453583
3.10625,-0.61887056,0.0,0.38300076
3.1063125,-0.6792602,0.0,0.4613944
3.106375,-0.65684855,0.0,0.43145
3.1064375,-0.86506945,0.0,0.74834514
3.1065,-0.7688409,0.0,0.59111637
3.1065625,-0.6864016,0.0,0.47114715
3.106625,-0.5495294,0.0,0.30198252
3.1066875,-0.4460936,0.0,0.1989995
3.10675,-0.26992694,0.0,0.072860554
3.1068125,0.0119133815,0.0,0.00014192866
3.106875,0.18324228,0.0,0.033577733
3.1069375,0.39113408,0.0,0.15298587
3.107,0.60692424,0.0,0.36835703
3.1070625,0.6483578,0.0,0.42036784
3.107125,0.7592971,0.0,0.57653207
3.1071875,0.8054038,0.0,0.6486753
3.10725,0.81501347,0.0,0.664247
3.1073125,0.7515632,0.0,0.56484723
3.107375,0.579247,0.0,0.3355271
3.1074375,0.5449549,0.0,0.29697585
3.1075,0.42236558,0.0,0.17839268
3.1075625,0.34585005,0.0,0.119612254
3.107625,0.33160007,0.0,0.109958604
3.1076875,0.12782203,0.0,0.016338471
3.10775,0.07210557,0.0,0.0051992135
3.1078125,-0.046172578,0.0,0.002131907
3.107875,0.05242546,0.0,0.0027484288
3.1079375,0.03073784,0.0,0.00094481476
3.108,-0.01523728,0.0,0.0002321747
3.1080625,-0.02425459,0.0,0.00058828515
3.108125,-0.032383334,0.0,0.0010486803
3.1081875,-0.0964589,0.0,0.009304319
3.10825,-0.13219903,0.0,0.017476585
3.1083125,-0.37803593,0.0,0.14291117
3.108375,-0.47821364,0.0,0.22868828
3.1084375,-0.33410123,0.0,0.11162363
3.1085,-0.603008,0.0,0.3636186
3.1085625,-0.7293161,0.0,0.531902
3.108625,-0.71473706,0.0,0.51084906
3.1086875,-0.87826633,0.0,0.77135175
3.10875,-0.77634436,0.0,0.60271055
3.1088125,-0.68307775,0.0,0.4665952
3.108875,-0.5895149,0.0,0.34752783
3.1089375,-0.4188442,0.0,0.17543046
3.109,-0.2900678,0.0,0.084139325
3.1090625,-0.10165866,0.0,0.010334482
3.109125,0.14858817,0.0,0.022078443
3.1091875,0.369611,0.0,0.13661228
3.10925,0.49381295,0.0,0.24385123
3.1093125,0.6180149,0.0,0.3819424
3.109375,0.72470874,0.0,0.52520275
3.1094375,0.8768183,0.0,0.76881033
3.1095,0.8014217,0.0,0.64227676
3.1095625,0.69485945,0.0,0.48282966
3.109625,0.6423353,0.0,0.41259465
3.1096875,0.5441322,0.0,0.2960798
3.10975,0.4008754,0.0,0.16070108
3.1098125,0.42341867,0.0,0.17928337
3.109875,0.30290264,0.0,0.09175001
3.1099375,0.19713026,0.0,0.03886034
3.11,0.08507207,0.0,0.007237257
3.1100625,0.09757783,0.0,0.009521433
3.110125,-0.040018428,0.0,0.0016014746
3.1101875,0.014447443,0.0,0.00020872861
3.11025,-0.0044757454,0.0,2.0032297e-05
3.1103125,0.0020404134,0.0,4.163287e-06
3.110375,0.034818668,0.0,0.0012123396
3.1104375,-0.04913447,0.0,0.0024141963
3.1105,-0.11393405,0.0,0.012980967
3.1105625,-0.30076352,0.0,0.09045869
3.110625,-0.38307115,0.0,0.1467435
3.1106875,-0.44958204,0.0,0.20212401
3.11075,-0.61719215,0.0,0.38092616
3.1108125,-0.68617123,0.0,0.47083095
3.110875,-0.7336273,0.0,0.538209
3.1109375,-0.8702692,0.0,0.75736845
3.111,-0.8461462,0.0,0.7159634
3.1110625,-0.73510826,0.0,0.5403842
3.111125,-0.71134734,0.0,0.50601506
3.1111875,-0.4292108,0.0,0.18422192
3.11125,-0.2956954,0.0,0.08743577
3.1113125,-0.14654775,0.0,0.021476243
3.111375,-0.022082537,0.0,0.00048763846
3.1114375,0.29809782,0.0,0.08886231
3.1115,0.4354308,0.0,0.18959998
3.1115625,0.566116,0.0,0.3204873
3.111625,0.6989074,0.0,0.4884715
3.1116875,0.78519714,0.0,0.61653453
3.11175,0.7487001,0.0,0.5605518
3.1118125,0.81238073,0.0,0.6599625
3.111875,0.71398014,0.0,0.50976765
3.1119375,0.6317712,0.0,0.39913484
3.112,0.5524913,0.0,0.30524665
3.1120625,0.50622,0.0,0.25625867
3.112125,0.44635686,0.0,0.19923446
3.1121875,0.17392878,0.0,0.030251222
3.11225,0.22612387,0.0,0.051132005
3.1123125,0.033008624,0.0,0.0010895693
3.112375,0.10952412,0.0,0.0119955335
3.1124375,0.04893701,0.0,0.002394831
3.1125,0.066148885,0.0,0.0043756748
3.1125625,-0.06157441,0.0,0.0037914081
3.112625,-0.13614823,0.0,0.01853634
3.1126875,-0.09224643,0.0,0.008509403
3.11275,-0.13799118,0.0,0.019041564
3.1128125,-0.2115448,0.0,0.0447512
3.112875,-0.39531362,0.0,0.15627286
3.1129375,-0.36911735,0.0,0.13624762
3.113,-0.43339038,0.0,0.18782721
3.1130625,-0.6986441,0.0,0.48810357
3.113125,-0.6634964,0.0,0.44022745
3.1131875,-0.7812479,0.0,0.6103483
3.11325,-0.86164683,0.0,0.7424353
3.1133125,-0.77901006,0.0,0.60685664
3.113375,-0.73573357,0.0,0.5413039
3.1134375,-0.65247154,0.0,0.4257191
3.1135,-0.38027382,0.0,0.14460818
3.1135625,-0.14582373,0.0,0.02126456
3.113625,-0.044329625,0.0,0.0019651155
3.1136875,0.16290396,0.0,0.026537701
3.11375,0.35091817,0.0,0.12314356
3.1138125,0.44757453,0.0,0.20032296
3.113875,0.47097346,0.0,0.221816
3.1139375,0.6635293,0.0,0.4402711
3.114,0.81774503,0.0,0.66870695
3.1140625,0.76917,0.0,0.5916225
3.114125,0.72437966,0.0,0.5247259
3.1141875,0.63298887,0.0,0.4006749
3.11425,0.49315473,0.0,0.2432016
3.1143125,0.51638913,0.0,0.26665774
3.114375,0.38544068,0.0,0.14856452
3.1144375,0.27522543,0.0,0.07574904
3.1145,0.1127822,0.0,0.012719825
3.1145625,0.12867768,0.0,0.016557945
3.114625,0.096590534,0.0,0.009329732
3.1146875,0.035970513,0.0,0.0012938778
3.11475,0.019943396,0.0,0.00039773903
3.1148125,0.024188772,0.0,0.00058509666
3.114875,0.04251958,0.0,0.0018079147
3.1149375,0.058118872,0.0,0.0033778034
3.115,-0.08921872,0.0,0.0079599805
3.1150625,-0.16816956,0.0,0.028281
3.115125,-0.34881195,0.0,0.12166978
3.1151875,-0.3808991,0.0,0.14508413
3.11525,-0.42039096,0.0,0.17672856
3.1153125,-0.52590007,0.0,0.2765709
3.115375,-0.69903904,0.0,0.4886556
3.1154375,-0.7232607,0.0,0.52310604
3.1155,-0.7389258,0.0,0.5460114
3.1155625,-0.80092806,0.0,0.64148575
3.115625,-0.7117752,0.0,0.5066239
3.1156875,-0.64009744,0.0,0.40972474
3.11575,-0.52254325,0.0,0.27305144
3.1158125,-0.2956954,0.0,0.08743577
3.115875,-0.08928454,0.0,0.007971729
3.1159375,0.09820312,0.0,0.009643854
3.116,0.28901467,0.0,0.08352948
3.1160625,0.5078655,0.0,0.25792736
3.116125,0.6572105,0.0,0.43192568
3.1161875,0.73948526,0.0,0.54683846
3.11625,0.7845389,0.0,0.61550134
3.1163125,0.81241363,0.0,0.66001594
3.116375,0.8332456,0.0,0.6942982
3.1164375,0.6765616,0.0,0.4577356
3.1165,0.5827026,0.0,0.3395423
3.1165625,0.575232,0.0,0.33089188
3.116625,0.38284078,0.0,0.14656706
3.1166875,0.26535246,0.0,0.07041193
3.11675,0.19018628,0.0,0.03617082
3.1168125,0.18123478,0.0,0.032846045
3.116875,0.08862634,0.0,0.007854628
3.1169375,-0.003389719,0.0,1.1490194e-05
3.117,0.057065755,0.0,0.0032565005
3.1170625,0.044395447,0.0,0.0019709556
3.117125,-0.042256303,0.0,0.0017855952
3.1171875,-0.04660041,0.0,0.0021715981
3.11725,-0.06173896,0.0,0.0038116993
3.1173125,-0.16649115,0.0,0.027719304
3.117375,-0.2707497,0.0,0.07330539
3.1174375,-0.4038702,0.0,0.16311114
3.1175,-0.49025866,0.0,0.24035355
3.1175625,-0.5932008,0.0,0.3518872
3.117625,-0.6719542,0.0,0.45152247
3.1176875,-0.75357074,0.0,0.5678688
3.11775,-0.7935562,0.0,0.6297315
3.1178125,-0.7551175,0.0,0.5702024
3.117875,-0.66583294,0.0,0.4433335
3.1179375,-0.5841506,0.0,0.34123194
3.118,-0.48644114,0.0,0.23662497
3.1180625,-0.32258278,0.0,0.10405965
3.118125,-0.18340683,0.0,0.033638064
3.1181875,-0.09961825,0.0,0.009923795
3.11825,0.19502403,0.0,0.038034372
3.1183125,0.37566644,0.0,0.14112528
3.118375,0.5132298,0.0,0.26340482
3.1184375,0.7400119,0.0,0.54761755
3.1185,0.7520898,0.0,0.5656391
3.1185625,0.7744027,0.0,0.5996995
3.118625,0.7242151,0.0,0.5244875
3.1186875,0.70249456,0.0,0.49349862
3.11875,0.78782994,0.0,0.620676
3.1188125,0.47646943,0.0,0.22702311
3.118875,0.42466927,0.0,0.18034399
3.1189375,0.38438755,0.0,0.14775379
3.119,0.36092278,0.0,0.13026525
3.1190625,0.12193115,0.0,0.014867205
3.119125,0.077469885,0.0,0.0060015833
3.1191875,-0.007898374,0.0,6.238432e-05
3.11925,0.05308366,0.0,0.0028178748
3.1193125,-0.090699665,0.0,0.008226429
3.119375,-0.08586191,0.0,0.007372267
3.1194375,-0.13802409,0.0,0.01905065
3.1195,-0.038372934,0.0,0.0014724821
3.1195625,-0.109491214,0.0,0.011988326
3.119625,-0.19890739,0.0,0.03956415
3.1196875,-0.3579938,0.0,0.12815957
3.11975,-0.5519318,0.0,0.3046287
3.1198125,-0.51290065,0.0,0.26306707
3.119875,-0.67784506,0.0,0.45947394
3.1199375,-0.720233,0.0,0.5187356
3.12,-0.7758178,0.0,0.6018933
3.1200625,-0.8162641,0.0,0.66628706
3.120125,-0.852465,0.0,0.72669655
3.1201875,-0.73500955,0.0,0.54023904
3.12025,-0.58635557,0.0,0.34381285
3.1203125,-0.5100046,0.0,0.2601047
3.120375,-0.29635358,0.0,0.08782544
3.1204375,-0.016718226,0.0,0.00027949907
3.1205,0.03139604,0.0,0.0009857112
3.1205625,0.39643258,0.0,0.15715879
3.120625,0.5586125,0.0,0.31204796
3.1206875,0.6659646,0.0,0.44350886
3.12075,0.6816297,0.0,0.46461907
3.1208125,0.75735533,0.0,0.5735871
3.120875,0.7827947,0.0,0.6127676
3.1209375,0.68511814,0.0,0.46938688
3.121,0.6430264,0.0,0.41348296
3.1210625,0.6052458,0.0,0.36632252
3.121125,0.43388402,0.0,0.18825534
3.1211875,0.35743433,0.0,0.12775931
3.12125,0.3107023,0.0,0.09653591
3.1213125,0.16540512,0.0,0.027358856
3.121375,0.08234055,0.0,0.006779967
3.1214375,0.03705654,0.0,0.001373187
3.1215,0.08605937,0.0,0.007406215
3.1215625,-0.050681233,0.0,0.0025685874
3.121625,0.083591126,0.0,0.0069874763
3.1216875,0.02438623,0.0,0.00059468823
3.12175,-0.15233989,0.0,0.023207443
3.1218125,-0.16254196,0.0,0.026419887
3.121875,-0.21964063,0.0,0.048242006
3.1219375,-0.28263015,0.0,0.0798798
3.122,-0.3742842,0.0,0.14008866
3.1220625,-0.4803528,0.0,0.2307388
3.122125,-0.63743174,0.0,0.40631923
3.1221875,-0.64684397,0.0,0.4184071
3.12225,-0.7590996,0.0,0.5762322
3.1223125,-0.7583756,0.0,0.5751335
3.122375,-0.67554134,0.0,0.4563561
3.1224375,-0.6852169,0.0,0.4695222
3.1225,-0.73227805,0.0,0.53623116
3.1225625,-0.43065885,0.0,0.18546705
3.122625,-0.365958,0.0,0.13392526
3.1226875,-0.08911999,0.0,0.007942373
3.12275,-0.017376423,0.0,0.00030194008
3.1228125,0.31991705,0.0,0.10234692
3.122875,0.44898966,0.0,0.20159172
3.1229375,0.5906009,0.0,0.34880942
3.123,0.7292832,0.0,0.53185403
3.1230625,0.8295268,0.0,0.6881147
3.123125,0.8293622,0.0,0.68784165
3.1231875,0.7523202,0.0,0.5659856
3.12325,0.7511354,0.0,0.5642044
3.1233125,0.6721846,0.0,0.45183212
3.123375,0.5634174,0.0,0.31743914
3.1234375,0.47166458,0.0,0.22246747
3.1235,0.27535707,0.0,0.07582151
3.1235625,0.24099915,0.0,0.058080588
3.123625,0.14009741,0.0,0.019627284
3.1236875,0.11962746,0.0,0.01431073
3.12375,-0.0040479167,0.0,1.638563e-05
3.1238125,0.12416902,0.0,0.015417946
3.123875,-0.035279404,0.0,0.0012446364
3.1239375,0.034917396,0.0,0.0012192245
3.124,0.01849536,0.0,0.00034207836
3.1240625,-0.047423154,0.0,0.0022489557
3.124125,-0.20736523,0.0,0.043000337
3.1241875,-0.22273415,0.0,0.049610503
3.12425,-0.31043902,0.0,0.09637239
3.1243125,-0.5362667,0.0,0.28758195
3.124375,-0.5518002,0.0,0.30448344
3.1244375,-0.5973804,0.0,0.35686335
3.1245,-0.7750609,0.0,0.6007194
3.1245625,-0.79753834,0.0,0.6360674
3.124625,-0.82551175,0.0,0.6814697
3.1246875,-0.75492,0.0,0.5699042
3.12475,-0.6838347,0.0,0.46762985
3.1248125,-0.5468966,0.0,0.29909587
3.124875,-0.32939512,0.0,0.108501144
3.1249375,-0.26035017,0.0,0.06778221
3.125,0.050253406,0.0,0.0025254048
3.1250625,0.19301651,0.0,0.037255377
3.125125,0.3366024,0.0,0.113301165
3.1251875,0.4710393,0.0,0.22187802
3.12525,0.74665964,0.0,0.5575006
3.1253125,0.57875335,0.0,0.33495545
3.125375,0.88794184,0.0,0.7884407
3.1254375,0.71105117,0.0,0.5055938
3.1255,0.78062266,0.0,0.6093717
3.1255625,0.5616402,0.0,0.31543973
3.125625,0.5275456,0.0,0.27830434
3.1256875,0.44882512,0.0,0.20144399
3.12575,0.39231884,0.0,0.15391408
3.1258125,0.18847495,0.0,0.035522807
3.125875,0.1410189,0.0,0.01988633
3.1259375,0.09221352,0.0,0.008503333
3.126,-0.053182386,0.0,0.0028283661
3.1260625,0.0034226289,0.0,1.1714388e-05
3.126125,-0.0099058775,0.0,9.812641e-05
3.1261875,0.048180085,0.0,0.0023213206
3.12625,-0.00062528794,0.0,3.90985e-07
3.1263125,-0.09968407,0.0,0.009936913
3.126375,-0.12226025,0.0,0.014947569
3.1264375,-0.23955111,0.0,0.057384737
3.1265,-0.3761601,0.0,0.1414964
3.1265625,-0.41858092,0.0,0.17520998
3.126625,-0.5024682,0.0,0.2524743
3.1266875,-0.6017245,0.0,0.36207238
3.12675,-0.7545909,0.0,0.56940746
3.1268125,-0.79918385,0.0,0.6386948
3.126875,-0.8680971,0.0,0.7535926
3.1269375,-0.76854473,0.0,0.590661
3.127,-0.7362601,0.0,0.542079
3.1270625,-0.5386033,0.0,0.2900935
3.127125,-0.47966167,0.0,0.23007531
3.1271875,-0.30454814,0.0,0.09274957
3.12725,0.021983808,0.0,0.00048328782
3.1273125,0.14325677,0.0,0.020522501
3.127375,0.26235765,0.0,0.06883154
3.1274375,0.47479102,0.0,0.22542651
3.1275,0.6388798,0.0,0.40816736
3.1275625,0.77028894,0.0,0.59334505
3.127625,0.73132366,0.0,0.53483427
3.1276875,0.81330216,0.0,0.6614604
3.12775,0.8059633,0.0,0.6495768
3.1278125,0.7909893,0.0,0.62566406
3.127875,0.5765813,0.0,0.332446
3.1279375,0.45550582,0.0,0.20748556
3.128,0.42700586,0.0,0.182334
3.1280625,0.27894425,0.0,0.0778099
3.128125,0.21042585,0.0,0.04427904
3.1281875,0.06562233,0.0,0.0043062903
3.12825,0.07095373,0.0,0.0050344313
3.1283125,0.05844797,0.0,0.003416165
3.128375,-0.03771474,0.0,0.0014224015
3.1284375,-0.020568684,0.0,0.00042307074
3.1285,-0.050023038,0.0,0.0025023043
3.1285625,0.019581387,0.0,0.0003834307
3.128625,-0.040841177,0.0,0.0016680018
3.1286875,-0.17027578,0.0,0.028993841
3.12875,-0.2365563,0.0,0.055958886
3.1288125,-0.3419009,0.0,0.11689621
3.128875,-0.43773448,0.0,0.19161148
3.1289375,-0.58299875,0.0,0.33988756
3.129,-0.56628054,0.0,0.32067364
3.1290625,-0.84910816,0.0,0.72098464
3.129125,-0.7796683,0.0,0.6078826
3.1291875,-0.77117753,0.0,0.59471476
3.12925,-0.67873365,0.0,0.46067935
3.1293125,-0.65684855,0.0,0.43145
3.129375,-0.48611203,0.0,0.23630491
3.1294375,-0.38777727,0.0,0.15037121
3.1295,-0.22855921,0.0,0.052239314
3.1295625,0.0103007965,0.0,0.00010610641
3.129625,0.175311,0.0,0.030733947
3.1296875,0.4318436,0.0,0.1864889
3.12975,0.6416771,0.0,0.41174948
3.1298125,0.5961298,0.0,0.3553707
3.129875,0.7115448,0.0,0.50629604
3.1299375,0.70140857,0.0,0.49197397
3.13,0.8191272,0.0,0.67096937
3.1300625,0.7574212,0.0,0.57368684
3.130125,0.60863554,0.0,0.37043723
3.1301875,0.5618377,0.0,0.31566158
3.13025,0.40841177,0.0,0.16680017
3.1303125,0.2152636,0.0,0.04633842
3.130375,0.2308958,0.0,0.05331287
3.1304375,0.10369907,0.0,0.0107534975
3.1305,0.09922332,0.0,0.009845268
3.1305625,0.030079642,0.0,0.0009047849
3.130625,0.006746528,0.0,4.5515644e-05
3.1306875,-0.0037188178,0.0,1.3829606e-05
3.13075,-0.026459554,0.0,0.000700108
3.1308125,0.008951491,0.0,8.012919e-05
3.130875,-0.08010268,0.0,0.0064164395
3.1309375,-0.14292766,0.0,0.020428317
3.131,-0.28723755,0.0,0.08250541
3.1310625,-0.21210426,0.0,0.04498822
3.131125,-0.43260053,0.0,0.18714322
3.1311875,-0.594221,0.0,0.3530986
3.13125,-0.66277236,0.0,0.4392672
3.1313125,-0.80879354,0.0,0.65414697
3.131375,-0.7681827,0.0,0.59010464
3.1314375,-0.8823471,0.0,0.77853644
3.1315,-0.6520766,0.0,0.4252039
3.1315625,-0.63756335,0.0,0.40648702
3.131625,-0.6224248,0.0,0.3874126
